X,Y,Trajectory
693.093937,599.726103,0
693.000863,599.536849,0
692.907883,599.347550,0
692.815011,599.158200,0
692.722252,598.968795,0
692.629596,598.779341,0
692.537035,598.589841,0
692.444560,598.400301,0
692.352162,598.210723,0
692.259833,598.021113,0
692.167563,597.831475,0
692.075344,597.641812,0
691.983168,597.452130,0
691.891024,597.262432,0
691.798905,597.072723,0
691.706802,596.883007,0
691.614706,596.693288,0
691.522608,596.503571,0
691.430499,596.313860,0
691.338370,596.124159,0
691.246214,595.934473,0
691.154020,595.744805,0
691.061780,595.555160,0
690.969485,595.365543,0
690.877127,595.175957,0
690.784697,594.986407,0
690.692185,594.796896,0
690.599583,594.607431,0
690.506883,594.418014,0
690.414075,594.228649,0
690.321151,594.039342,0
690.228102,593.850097,0
690.134919,593.660917,0
690.041593,593.471807,0
689.948124,593.282767,0
689.854519,593.093795,0
689.760786,592.904884,0
689.666935,592.716032,0
689.572973,592.527234,0
689.478910,592.338486,0
689.384753,592.149783,0
689.290512,591.961122,0
689.196194,591.772499,0
689.101809,591.583908,0
689.007364,591.395347,0
688.912869,591.206811,0
688.818331,591.018295,0
688.723760,590.829796,0
688.629164,590.641309,0
688.534550,590.452830,0
688.439929,590.264356,0
688.345308,590.075881,0
688.250696,589.887402,0
688.156102,589.698914,0
688.061533,589.510413,0
687.966998,589.321896,0
687.872507,589.133358,0
687.778067,588.944794,0
687.683687,588.756201,0
687.589375,588.567575,0
687.495140,588.378911,0
687.400991,588.190205,0
687.306935,588.001453,0
687.212983,587.812650,0
687.119141,587.623793,0
687.088581,587.579904,0
687.058327,587.535764,0
687.028366,587.491383,0
686.998683,587.446773,0
686.969266,587.401945,0
686.940101,587.356909,0
686.911175,587.311677,0
686.882475,587.266260,0
686.853987,587.220668,0
686.825698,587.174913,0
686.797594,587.129005,0
686.769662,587.082955,0
686.741890,587.036775,0
686.714263,586.990476,0
686.686768,586.944067,0
686.659391,586.897561,0
686.632121,586.850969,0
686.604942,586.804300,0
686.577843,586.757567,0
686.550808,586.710780,0
686.523826,586.663950,0
686.496883,586.617088,0
686.469965,586.570205,0
686.443059,586.523313,0
686.416152,586.476421,0
686.389230,586.429541,0
686.362281,586.382685,0
686.335290,586.335862,0
686.308244,586.289084,0
686.281131,586.242362,0
686.253936,586.195707,0
686.226647,586.149130,0
686.199249,586.102641,0
686.171730,586.056252,0
686.144077,586.009974,0
686.116276,585.963818,0
686.088313,585.917794,0
686.060175,585.871914,0
686.031850,585.826188,0
686.003323,585.780628,0
685.974582,585.735245,0
685.945612,585.690049,0
685.916401,585.645051,0
685.886935,585.600263,0
685.857201,585.555695,0
685.827186,585.511359,0
685.796876,585.467264,0
685.766258,585.423424,0
685.735318,585.379847,0
685.704044,585.336546,0
685.672421,585.293530,0
685.640437,585.250812,0
685.608078,585.208402,0
685.575332,585.166310,0
685.542200,585.124537,0
685.508685,585.083079,0
685.474794,585.041932,0
685.440533,585.001092,0
685.405907,584.960555,0
685.370920,584.920317,0
685.335580,584.880375,0
685.299892,584.840724,0
685.263860,584.801361,0
685.227491,584.762282,0
685.190789,584.723482,0
685.153762,584.684959,0
685.116413,584.646707,0
685.078749,584.608724,0
685.040775,584.571004,0
685.002497,584.533545,0
684.963920,584.496343,0
684.925049,584.459393,0
684.885891,584.422691,0
684.846450,584.386234,0
684.806733,584.350019,0
684.766745,584.314040,0
684.726490,584.278294,0
684.685976,584.242777,0
684.645207,584.207485,0
684.604189,584.172415,0
684.562927,584.137562,0
684.521427,584.102923,0
684.479695,584.068493,0
684.437735,584.034269,0
684.395554,584.000247,0
684.353157,583.966422,0
684.310550,583.932792,0
684.267738,583.899352,0
684.224726,583.866098,0
684.181520,583.833027,0
684.138126,583.800134,0
684.094549,583.767415,0
684.050795,583.734867,0
684.006869,583.702486,0
683.962777,583.670267,0
683.918523,583.638208,0
683.874115,583.606304,0
683.829557,583.574550,0
683.784855,583.542944,0
683.740014,583.511481,0
683.695040,583.480158,0
683.649939,583.448970,0
683.604715,583.417914,0
683.559375,583.386986,0
683.513921,583.356187,0
683.468353,583.325529,0
683.422671,583.295023,0
683.376872,583.264682,0
683.330956,583.234518,0
683.284921,583.204544,0
683.238768,583.174771,0
683.192493,583.145211,0
683.146097,583.115877,0
683.099579,583.086781,0
683.052937,583.057935,0
683.006169,583.029352,0
682.959276,583.001042,0
682.912256,582.973020,0
682.865108,582.945296,0
682.817830,582.917883,0
682.770423,582.890793,0
682.722883,582.864039,0
682.675212,582.837631,0
682.627407,582.811584,0
682.579467,582.785908,0
682.531392,582.760617,0
682.483179,582.735721,0
682.434829,582.711234,0
682.386340,582.687167,0
682.337711,582.663533,0
682.288941,582.640343,0
682.240028,582.617611,0
682.190972,582.595348,0
682.141772,582.573566,0
682.092426,582.552278,0
682.042934,582.531495,0
681.993294,582.511230,0
681.943505,582.491496,0
681.893567,582.472303,0
681.843477,582.453665,0
681.793236,582.435593,0
681.742841,582.418100,0
681.692292,582.401198,0
681.641588,582.384899,0
681.590728,582.369215,0
681.539710,582.354159,0
681.488534,582.339742,0
681.437198,582.325977,0
681.385701,582.312876,0
681.334043,582.300451,0
681.282221,582.288714,0
681.230236,582.277678,0
681.178088,582.267345,0
681.125781,582.257694,0
681.073323,582.248697,0
681.020719,582.240326,0
680.967976,582.232556,0
680.915101,582.225357,0
680.862099,582.218704,0
680.808978,582.212568,0
680.755742,582.206924,0
680.702399,582.201742,0
680.648955,582.196996,0
680.595417,582.192660,0
680.541789,582.188704,0
680.488080,582.185104,0
680.434295,582.181830,0
680.380440,582.178856,0
680.326522,582.176154,0
680.272547,582.173698,0
680.218522,582.171460,0
680.164452,582.169413,0
680.110345,582.167529,0
680.056205,582.165782,0
680.002041,582.164144,0
679.947858,582.162587,0
679.893662,582.161085,0
679.839459,582.159610,0
679.785257,582.158136,0
679.731061,582.156634,0
679.676877,582.155078,0
679.622713,582.153440,0
679.568574,582.151693,0
679.514466,582.149809,0
679.460396,582.147763,0
679.406371,582.145525,0
679.352396,582.143070,0
679.298478,582.140369,0
679.244623,582.137396,0
679.190837,582.134123,0
679.137127,582.130524,0
679.083500,582.126570,0
679.029961,582.122234,0
678.976516,582.117490,0
678.923173,582.112310,0
678.869937,582.106666,0
678.816815,582.100532,0
678.763813,582.093881,0
678.710938,582.086684,0
678.632149,582.093709,0
678.553172,582.099567,0
678.474026,582.104381,0
678.394731,582.108271,0
678.315306,582.111361,0
678.235771,582.113771,0
678.156147,582.115625,0
678.076451,582.117043,0
677.996705,582.118148,0
677.916928,582.119062,0
677.837140,582.119906,0
677.757360,582.120803,0
677.677609,582.121874,0
677.597905,582.123242,0
677.518269,582.125028,0
677.438721,582.127354,0
677.359280,582.130342,0
677.279965,582.134115,0
677.200797,582.138793,0
677.121796,582.144499,0
677.042980,582.151355,0
676.964371,582.159483,0
676.885986,582.169004,0
676.807847,582.180041,0
676.729966,582.192659,0
676.652340,582.206813,0
676.574964,582.222443,0
676.497835,582.239488,0
676.420949,582.257888,0
676.344300,582.277584,0
676.267885,582.298516,0
676.191700,582.320624,0
676.115740,582.343847,0
676.040001,582.368126,0
675.964478,582.393401,0
675.889167,582.419611,0
675.814065,582.446698,0
675.739167,582.474600,0
675.664468,582.503259,0
675.589964,582.532613,0
675.515651,582.562604,0
675.441525,582.593170,0
675.367581,582.624253,0
675.293815,582.655792,0
675.220223,582.687726,0
675.146801,582.719998,0
675.073544,582.752545,0
675.000448,582.785309,0
674.927513,582.818257,0
674.854745,582.851403,0
674.782153,582.884764,0
674.709743,582.918360,0
674.637523,582.952207,0
674.565501,582.986324,0
674.493683,583.020728,0
674.422078,583.055439,0
674.350692,583.090473,0
674.279533,583.125849,0
674.208609,583.161585,0
674.137927,583.197699,0
674.067494,583.234209,0
673.997318,583.271132,0
673.927407,583.308487,0
673.857767,583.346293,0
673.788406,583.384566,0
673.719332,583.423325,0
673.650551,583.462588,0
673.582073,583.502373,0
673.513902,583.542698,0
673.446049,583.583581,0
673.378519,583.625039,0
673.311320,583.667092,0
673.244459,583.709753,0
673.177943,583.753022,0
673.111778,583.796891,0
673.045970,583.841356,0
672.980524,583.886409,0
672.915447,583.932045,0
672.850744,583.978258,0
672.786423,584.025041,0
672.722488,584.072389,0
672.658946,584.120296,0
672.595802,584.168755,0
672.533064,584.217761,0
672.470736,584.267307,0
672.408825,584.317387,0
672.347337,584.367996,0
672.286278,584.419127,0
672.225654,584.470774,0
672.165470,584.522930,0
672.105733,584.575591,0
672.046450,584.628750,0
671.987625,584.682401,0
671.929265,584.736537,0
671.871376,584.791154,0
671.813964,584.846243,0
671.757035,584.901801,0
671.700594,584.957820,0
671.644638,585.014292,0
671.589160,585.071208,0
671.534153,585.128561,0
671.479612,585.186340,0
671.425528,585.244538,0
671.371896,585.303146,0
671.318709,585.362154,0
671.265960,585.421555,0
671.213643,585.481338,0
671.161750,585.541497,0
671.110275,585.602021,0
671.059211,585.662902,0
671.008553,585.724132,0
670.958292,585.785701,0
670.908422,585.847601,0
670.858937,585.909824,0
670.809831,585.972359,0
670.761095,586.035199,0
670.712724,586.098335,0
670.664710,586.161758,0
670.617048,586.225459,0
670.569731,586.289430,0
670.522751,586.353662,0
670.476102,586.418146,0
670.429778,586.482874,0
670.383783,586.547842,0
670.338135,586.613058,0
670.292851,586.678527,0
670.247950,586.744255,0
670.203450,586.810248,0
670.159369,586.876512,0
670.115725,586.943053,0
670.072536,587.009877,0
670.029821,587.076991,0
669.987597,587.144400,0
669.945883,587.212111,0
669.904696,587.280129,0
669.864056,587.348461,0
669.823980,587.417112,0
669.784486,587.486089,0
669.745593,587.555397,0
669.707318,587.625043,0
669.669680,587.695033,0
669.632697,587.765373,0
669.596386,587.836069,0
669.560767,587.907126,0
669.525857,587.978552,0
669.491675,588.050352,0
669.458238,588.122532,0
669.425564,588.195097,0
669.393670,588.268051,0
669.362564,588.341382,0
669.332254,588.415079,0
669.302747,588.489129,0
669.274052,588.563521,0
669.246176,588.638243,0
669.219126,588.713282,0
669.192912,588.788628,0
669.167540,588.864267,0
669.143018,588.940188,0
669.119354,589.016380,0
669.096555,589.092829,0
669.074631,589.169525,0
669.053588,589.246455,0
669.033434,589.323607,0
669.014176,589.400970,0
668.995824,589.478530,0
668.978384,589.556278,0
668.961864,589.634200,0
668.946272,589.712284,0
668.931616,589.790519,0
668.917903,589.868893,0
668.905142,589.947393,0
668.893340,590.026008,0
668.882505,590.104727,0
668.872640,590.183536,0
668.863706,590.262428,0
668.855635,590.341397,0
668.848357,590.420437,0
668.841804,590.499541,0
668.835907,590.578704,0
668.830598,590.657919,0
668.825807,590.737180,0
668.821467,590.816481,0
668.817508,590.895816,0
668.813862,590.975180,0
668.810460,591.054564,0
668.807234,591.133965,0
668.804114,591.213375,0
668.801032,591.292788,0
668.797920,591.372199,0
668.794708,591.451600,0
668.791329,591.530987,0
668.787712,591.610353,0
668.783791,591.689691,0
668.779495,591.768997,0
668.774756,591.848262,0
668.769506,591.927483,0
668.763676,592.006651,0
668.757197,592.085762,0
668.750000,592.164809,0
717.382812,649.762465,1
717.550308,649.803894,1
717.717719,649.845682,1
717.885056,649.887778,1
718.052333,649.930132,1
718.219562,649.972693,1
718.386753,650.015410,1
718.553920,650.058233,1
718.721073,650.101110,1
718.888226,650.143991,1
719.055390,650.186825,1
719.222576,650.229561,1
719.389798,650.272149,1
719.557067,650.314538,1
719.724395,650.356677,1
719.891793,650.398516,1
720.059275,650.440003,1
720.226852,650.481087,1
720.394535,650.521719,1
720.562337,650.561852,1
720.730254,650.601492,1
720.898279,650.640680,1
721.066401,650.679458,1
721.234610,650.717868,1
721.402897,650.755952,1
721.571252,650.793750,1
721.739665,650.831306,1
721.908127,650.868660,1
722.076628,650.905855,1
722.245157,650.942931,1
722.413707,650.979932,1
722.582266,651.016898,1
722.750825,651.053872,1
722.919374,651.090894,1
723.087904,651.128007,1
723.256405,651.165253,1
723.424867,651.202673,1
723.593281,651.240309,1
723.761637,651.278203,1
723.929927,651.316384,1
724.098155,651.354835,1
724.266331,651.393521,1
724.434459,651.432409,1
724.602549,651.471464,1
724.770607,651.510654,1
724.938642,651.549945,1
725.106659,651.589302,1
725.274668,651.628693,1
725.442675,651.668083,1
725.610687,651.707439,1
725.778713,651.746728,1
725.946759,651.785915,1
726.114834,651.824967,1
726.282944,651.863851,1
726.451096,651.902532,1
726.619299,651.940977,1
726.787560,651.979153,1
726.955886,652.017025,1
727.124285,652.054560,1
727.292764,652.091725,1
727.461330,652.128485,1
727.629987,652.164825,1
727.798732,652.200763,1
727.967559,652.236320,1
728.136463,652.271519,1
728.305441,652.306383,1
728.474486,652.340934,1
728.643593,652.375194,1
728.812759,652.409187,1
728.981978,652.442933,1
729.151246,652.476457,1
729.320556,652.509779,1
729.489906,652.542923,1
729.659289,652.575911,1
729.828701,652.608765,1
729.998136,652.641508,1
730.167591,652.674162,1
730.337061,652.706749,1
730.506539,652.739293,1
730.676022,652.771815,1
730.845505,652.804337,1
731.014982,652.836883,1
731.184449,652.869474,1
731.353901,652.902133,1
731.523334,652.934883,1
731.692744,652.967734,1
731.862132,653.000686,1
732.031499,653.033735,1
732.200845,653.066881,1
732.370171,653.100120,1
732.539478,653.133450,1
732.708765,653.166869,1
732.878034,653.200375,1
733.047285,653.233964,1
733.216519,653.267636,1
733.385736,653.301388,1
733.554937,653.335216,1
733.724122,653.369120,1
733.893293,653.403097,1
734.062449,653.437144,1
734.231592,653.471259,1
734.400721,653.505440,1
734.569837,653.539684,1
734.738942,653.573990,1
734.908035,653.608354,1
735.077117,653.642775,1
735.246189,653.677250,1
735.415251,653.711778,1
735.584305,653.746354,1
735.753349,653.780979,1
735.922386,653.815648,1
736.091415,653.850356,1
736.260440,653.885094,1
736.429462,653.919852,1
736.598482,653.954621,1
736.767502,653.989391,1
736.936525,654.024153,1
737.105551,654.058897,1
737.274583,654.093614,1
737.443622,654.128295,1
737.612670,654.162929,1
737.781730,654.197507,1
737.950801,654.232021,1
738.119888,654.266459,1
738.288991,654.300814,1
738.458111,654.335075,1
738.627252,654.369233,1
738.796414,654.403278,1
738.965599,654.437201,1
739.134809,654.470993,1
739.304047,654.504643,1
739.473313,654.538143,1
739.642609,654.571483,1
739.811937,654.604654,1
739.981300,654.637646,1
740.150698,654.670449,1
740.320134,654.703054,1
740.489609,654.735451,1
740.659125,654.767632,1
740.828681,654.799597,1
740.998277,654.831357,1
741.167910,654.862921,1
741.337577,654.894302,1
741.507277,654.925509,1
741.677008,654.956556,1
741.846767,654.987451,1
742.016553,655.018206,1
742.186363,655.048833,1
742.356196,655.079341,1
742.526049,655.109743,1
742.695921,655.140048,1
742.865808,655.170269,1
743.035710,655.200416,1
743.205623,655.230500,1
743.375547,655.260531,1
743.545479,655.290522,1
743.715416,655.320482,1
743.885358,655.350424,1
744.055301,655.380357,1
744.225243,655.410293,1
744.395184,655.440243,1
744.565120,655.470218,1
744.735049,655.500228,1
744.904970,655.530285,1
745.074880,655.560400,1
745.244777,655.590584,1
745.414660,655.620847,1
745.584525,655.651201,1
745.754372,655.681657,1
745.924199,655.712217,1
746.094008,655.742877,1
746.263799,655.773629,1
746.433575,655.804469,1
746.603335,655.835389,1
746.773081,655.866383,1
746.942815,655.897446,1
747.112537,655.928571,1
747.282249,655.959751,1
747.451951,655.990981,1
747.621646,656.022254,1
747.791333,656.053564,1
747.961015,656.084905,1
748.130692,656.116271,1
748.300366,656.147655,1
748.470037,656.179051,1
748.639708,656.210454,1
748.809378,656.241856,1
748.979050,656.273251,1
749.148724,656.304634,1
749.318401,656.335998,1
749.488084,656.367337,1
749.657772,656.398645,1
749.827467,656.429915,1
749.997170,656.461141,1
750.166882,656.492317,1
750.336605,656.523437,1
750.506340,656.554495,1
750.676087,656.585484,1
750.845849,656.616398,1
751.015625,656.647231,1
742.812500,694.469497,1
717.382812,649.762465,1
